 397584341,"00001M13:16:24.635","00001 13:49:42",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.23,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584342,"00001M13:16:25.608","00001 13:49:43",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.25,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584343,"00001M13:16:26.581","00001 13:49:44",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.27,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584344,"00001M13:16:27.555","00001 13:49:44",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.29,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584345,"00001M13:16:28.528","00001 13:49:45",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.29,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584346,"00001M13:16:29.501","00001 13:49:46",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.31,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584347,"00001M13:16:30.474","00001 13:49:47",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.34,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584348,"00001M13:16:31.448","00001 13:49:48",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.36,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584349,"00001M13:16:32.421","00001 13:49:49",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.37,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584350,"00001M13:16:33.394","00001 13:49:50",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.38,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584351,"00001M13:16:34.367","00001 13:49:51",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.41,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584352,"00001M13:16:35.341","00001 13:49:52",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.43,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584353,"00001M13:16:36.314","00001 13:49:53",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.44,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584354,"00001M13:16:37.287","00001 13:49:54",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.45,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584355,"00001M13:16:38.260","00001 13:49:55",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.47,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584356,"00001M13:16:39.234","00001 13:49:56",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.50,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584357,"00001M13:16:40.207","00001 13:49:57",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.51,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584358,"00001M13:16:41.180","00001 13:49:58",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.52,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584359,"00001M13:16:42.153","00001 13:49:59",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.53,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584360,"00001M13:16:43.127","00001 13:50:00",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.56,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584361,"00001M13:16:44.100","00001 13:50:01",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.57,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584362,"00001M13:16:45.073","00001 13:50:02",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.58,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584363,"00001M13:16:46.046","00001 13:50:03",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.60,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584364,"00001M13:16:47.020","00001 13:50:04",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.61,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584365,"00001M13:16:47.993","00001 13:50:05",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.61,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584366,"00001M13:16:48.966","00001 13:50:06",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.63,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584367,"00001M13:16:49.939","00001 13:50:07",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.64,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584368,"00001M13:16:50.913","00001 13:50:08",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.65,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584369,"00001M13:16:51.886","00001 13:50:09",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.66,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584370,"00001M13:16:52.859","00001 13:50:10",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.68,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584371,"00001M13:16:53.832","00001 13:50:11",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.68,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584372,"00001M13:16:54.806","00001 13:50:12",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.69,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584373,"00001M13:16:55.779","00001 13:50:13",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.73,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584374,"00001M13:16:56.752","00001 13:50:14",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.72,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584375,"00001M13:16:57.725","00001 13:50:15",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.74,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584376,"00001M13:16:58.699","00001 13:50:16",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.75,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584377,"00001M13:16:59.672","00001 13:50:17",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.76,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584378,"00001M13:17:00.645","00001 13:50:18",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.76,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584379,"00001M13:17:01.619","00001 13:50:19",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.78,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584380,"00001M13:17:02.592","00001 13:50:20",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.79,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584381,"00001M13:17:03.565","00001 13:50:21",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.80,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584382,"00001M13:17:04.538","00001 13:50:21",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.80,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584383,"00001M13:17:05.512","00001 13:50:22",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.80,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584384,"00001M13:17:06.485","00001 13:50:23",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.81,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584385,"00001M13:17:07.458","00001 13:50:24",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.83,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584386,"00001M13:17:08.431","00001 13:50:25",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.85,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584387,"00001M13:17:09.405","00001 13:50:26",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.85,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584388,"00001M13:17:10.378","00001 13:50:27",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.83,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584389,"00001M13:17:11.351","00001 13:50:28",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.87,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584390,"00001M13:17:12.324","00001 13:50:29",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.88,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584391,"00001M13:17:13.298","00001 13:50:30",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.89,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584392,"00001M13:17:14.271","00001 13:50:31",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.88,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584393,"00001M13:17:15.244","00001 13:50:32",    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,"     UNK",    UNK,"     UNK",    UNK,"     UNK",    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 264.89,   2.00,    NULL,   NULL,"     0XX","  ",    UNK,    UNK,"     UNK"
 397584415,"00001M13:17:36.656","00001 13:50:54",    UNK,    UNK,    UNK,"     UNK", 293.45,   4.01,   0.61,"    0111", 275.74,"101XX001", 266.09,"101XX111", 266.09,"   101XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",    UNK,    UNK,    UNK,     UNK,    UNK,"     UNK","  ",    UNK,    UNK,"     UNK"
 397584416,"00001M13:17:37.629","00001 13:50:55",    UNK,    UNK,    UNK,"     UNK", 293.50,   4.00,   0.61,"    0111", 275.74,"101XX001", 266.10,"101XX111", 266.10,"   101XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",    UNK,    UNK,    UNK,     UNK,    UNK,"     UNK","  ",    UNK,    UNK,"     UNK"
 397584417,"00001M13:17:38.602","00001 13:50:56",    UNK,    UNK,    UNK,"     UNK", 293.53,   4.00,   0.61,"    0111", 275.75,"101XX001", 266.11,"101XX111", 266.11,"   101XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",    UNK,    UNK,    UNK,     UNK,    UNK,"     UNK","  ",    UNK,    UNK,"     UNK"
 397584418,"00001M13:17:39.575","00001 13:50:57",    UNK,    UNK,    UNK,"     UNK", 293.48,   4.00,   0.61,"    0111", 275.75,"101XX001", 266.11,"101XX111", 266.11,"   101XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",    UNK,    UNK,    UNK,     UNK,    UNK,"     UNK","  ",    UNK,    UNK,"     UNK"
 397584419,"00001M13:17:40.549","00001 13:50:57",    UNK,    UNK,    UNK,"     UNK", 293.60,   4.00,   0.61,"    0111", 275.75,"101XX001", 266.12,"101XX111", 266.12,"   101XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",    UNK,    UNK,    UNK,     UNK,    UNK,"     UNK","  ",    UNK,    UNK,"     UNK"
 397584420,"00001M13:17:41.522","00001 13:50:58",    UNK,    UNK,    UNK,"     UNK", 293.42,   4.01,   0.61,"    0111", 275.75,"101XX001", 266.11,"101XX111", 266.11,"   101XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",    UNK,    UNK,    UNK,     UNK,    UNK,"     UNK","  ",    UNK,    UNK,"     UNK"
 397584421,"00001M13:17:42.495","00001 13:50:59",    UNK,    UNK,    UNK,"     UNK", 293.66,   3.99,   0.61,"    0111", 275.76,"101XX001", 266.11,"101XX111", 266.11,"   101XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",    UNK,    UNK,    UNK,     UNK,    UNK,"     UNK","  ",    UNK,    UNK,"     UNK"
 397584422,"00001M13:17:43.468","00001 13:51:00",    UNK,    UNK,    UNK,"     UNK", 293.62,   3.99,   0.61,"    0111", 275.76,"101XX001", 266.10,"101XX111", 266.10,"   101XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",    UNK,    UNK,    UNK,     UNK,    UNK,"     UNK","  ",    UNK,    UNK,"     UNK"
 397584423,"00001M13:17:44.442","00001 13:51:01",    UNK,    UNK,    UNK,"     UNK", 293.68,   3.99,   0.61,"    0111", 275.76,"101XX001", 266.09,"101XX111", 266.09,"   101XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",    UNK,    UNK,    UNK,     UNK,    UNK,"     UNK","  ",    UNK,    UNK,"     UNK"
 397584424,"00001M13:17:45.415","00001 13:51:02",    UNK,    UNK,    UNK,"     UNK", 293.51,   4.00,   0.61,"    0111", 275.77,"101XX001", 266.07,"101XX111", 266.07,"   101XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",    UNK,    UNK,    UNK,     UNK,    UNK,"     UNK","  ",    UNK,    UNK,"     UNK"
 397584425,"00001M13:17:46.388","00001 13:51:03",    UNK,    UNK,    UNK,"     UNK", 293.57,   3.99,   0.61,"    0111", 275.77,"101XX001", 266.05,"101XX111", 266.05,"   101XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",    UNK,    UNK,    UNK,     UNK,    UNK,"     UNK","  ",    UNK,    UNK,"     UNK"
