t_utc,timestamp,pressure,temp_250,temp_500,temp_1000,temp_absolute
1211826134.0,2008-05-26T18:22:14,       854.2876,       207.4818,       207.5223,       207.6061,       217.5800
1211826136.0,2008-05-26T18:22:16,       854.2674,       207.3718,       207.4624,       207.7060,       217.5900
1211826138.0,2008-05-26T18:22:18,       854.2603,       207.6519,       207.6921,       207.9659,       217.5900
1211826140.0,2008-05-26T18:22:20,       854.2564,       208.1520,       208.1017,       207.8159,       217.6000
1211826142.0,2008-05-26T18:22:22,       854.2764,       207.8119,       207.9119,       207.7660,       217.6100
1211826144.0,2008-05-26T18:22:24,       854.3062,       207.5719,       207.5523,       207.7760,       217.6100
1211826146.0,2008-05-26T18:22:26,       854.2957,       207.6019,       207.6522,       207.8859,       217.6200
1211826148.0,2008-05-26T18:22:28,       854.3235,       207.7519,       207.6921,       207.8359,       217.6300
1211826150.0,2008-05-26T18:22:30,       854.2914,       207.8419,       207.8120,       207.9359,       217.6300
1211826152.0,2008-05-26T18:22:32,       854.2962,       208.1720,       208.0817,       208.0258,       217.6400
1211826154.0,2008-05-26T18:22:34,       854.3164,       208.6320,       208.3015,       208.2257,       217.6500
1211826156.0,2008-05-26T18:22:36,       854.3408,       208.5720,       208.3914,       208.6853,       217.6500
1211826158.0,2008-05-26T18:22:38,       854.3212,       208.7320,       208.8609,       208.7453,       217.6600
1211826160.0,2008-05-26T18:22:40,       854.2898,       208.6220,       208.3115,       208.3856,       217.6600
1211826162.0,2008-05-26T18:22:42,       854.3319,       208.3220,       208.1417,       208.0858,       217.6700
1211826164.0,2008-05-26T18:22:44,       854.3312,       208.8321,       208.6811,       208.7153,       217.6700
1211826166.0,2008-05-26T18:22:46,       854.3433,       209.2421,       208.4214,       208.5654,       217.6800
1211826168.0,2008-05-26T18:22:48,       854.2802,       207.8119,       207.6122,       207.7760,       217.6800
1211826170.0,2008-05-26T18:22:50,       854.3547,       208.3220,       208.2116,       208.3755,       217.6900
1211826172.0,2008-05-26T18:22:52,       854.3108,       208.8321,       208.7111,       208.9852,       217.7000
1211826174.0,2008-05-26T18:22:54,       854.3088,       209.3021,       208.7411,       208.9852,       217.7100
1211826176.0,2008-05-26T18:22:56,       854.3380,       210.3023,       208.9608,       209.0351,       217.7200
1211826178.0,2008-05-26T18:22:58,       854.3376,       211.4624,       208.9109,       208.9952,       217.7200
1211826180.0,2008-05-26T18:23:00,       854.3577,       210.4923,       208.9109,       209.4949,       217.7200
1211826182.0,2008-05-26T18:23:02,       854.3136,       210.4223,       209.0507,       209.0551,       217.7300
1211826184.0,2008-05-26T18:23:04,       854.3472,       210.9224,       209.7800,       209.8846,       217.7300
1211826186.0,2008-05-26T18:23:06,       854.3664,       210.1523,       209.8999,       209.8147,       217.7300
1211826188.0,2008-05-26T18:23:08,       854.3245,       210.4123,       209.7701,       210.0745,       217.7400
1211826190.0,2008-05-26T18:23:10,       854.3354,       209.6522,       209.3105,       209.0351,       217.7600
1211826192.0,2008-05-26T18:23:12,       854.3452,       208.8321,       208.7011,       208.8553,       217.7600
1211826194.0,2008-05-26T18:23:14,       854.3548,       208.5120,       208.4214,       208.9452,       217.7600
1211826196.0,2008-05-26T18:23:16,       854.3397,       208.7721,       208.2415,       209.0951,       217.7800
1211826198.0,2008-05-26T18:23:18,       854.3457,       209.2621,       208.9109,       209.2550,       217.7700
1211826200.0,2008-05-26T18:23:20,       854.3394,       209.3522,       209.1007,       209.7747,       217.7900
1211826202.0,2008-05-26T18:23:22,       854.3615,       208.9821,       208.6012,       209.4149,       217.7900
1211826204.0,2008-05-26T18:23:24,       854.3202,       209.8622,       209.9599,       209.5148,       217.7900
1211826206.0,2008-05-26T18:23:26,       854.4070,       211.0624,       210.2796,       209.4049,       217.8000
1211826208.0,2008-05-26T18:23:28,       854.3548,       210.1123,       209.4803,       209.5948,       217.8000
1211826210.0,2008-05-26T18:23:30,       854.3252,       210.8924,       210.2296,       210.3344,       217.8200
1211826212.0,2008-05-26T18:23:32,       854.3562,       213.4728,       210.6393,       210.6762,       217.8300
1211826214.0,2008-05-26T18:23:34,       854.3298,       210.8224,       210.1897,       210.6362,       217.8300
1211826216.0,2008-05-26T18:23:36,       854.4104,       210.9224,       210.8991,       210.8461,       217.8300
1211826218.0,2008-05-26T18:23:38,       854.3826,       210.0423,       209.4603,       209.5448,       217.8300
1211826220.0,2008-05-26T18:23:40,       854.3407,       209.6422,       209.4304,       209.5748,       217.8500
1211826222.0,2008-05-26T18:23:42,       854.3581,       209.7422,       209.4004,       209.6148,       217.8500
1211826224.0,2008-05-26T18:23:44,       854.3776,       209.9622,       209.7101,       209.9646,       217.8500
1211826226.0,2008-05-26T18:23:46,       854.3629,       211.0424,       210.1497,       209.9446,       217.8700
1211826228.0,2008-05-26T18:23:48,       854.3429,       210.7924,       210.0598,       210.2744,       217.8700
1211826230.0,2008-05-26T18:23:50,       854.3847,       209.9122,       209.7401,       209.6148,       217.8700
1211826232.0,2008-05-26T18:23:52,       854.4179,       209.9622,       210.0598,       210.2344,       217.8800
1211826234.0,2008-05-26T18:23:54,       854.3863,       211.2024,       211.0989,       210.9460,       217.8900
1211826236.0,2008-05-26T18:23:56,       854.4069,       211.2624,       210.8591,       210.8361,       217.9000
1211826238.0,2008-05-26T18:23:58,       854.3491,       211.3324,       210.0698,       210.5742,       217.9100
1211826240.0,2008-05-26T18:24:00,       854.3526,       210.0723,       209.6202,       209.7147,       217.9000
1211826242.0,2008-05-26T18:24:02,       854.3956,       211.0624,       210.2996,       209.7347,       217.9100
1211826244.0,2008-05-26T18:24:04,       854.3960,       211.7325,       210.6693,       209.4349,       217.9200
1211826246.0,2008-05-26T18:24:06,       854.4076,       210.4823,       210.1097,       209.9346,       217.9200
1211826248.0,2008-05-26T18:24:08,       854.3940,       211.1624,       210.2097,       209.9846,       217.9200
1211826250.0,2008-05-26T18:24:10,       854.4119,       210.5623,       209.7800,       209.7447,       217.9300
1211826252.0,2008-05-26T18:24:12,       854.3943,       210.8824,       210.4594,       209.9246,       217.9400
1211826254.0,2008-05-26T18:24:14,       854.4167,       210.1323,       209.8700,       209.9246,       217.9400
1211826256.0,2008-05-26T18:24:16,       854.4008,       211.5625,       210.5693,       210.6962,       217.9500
1211826258.0,2008-05-26T18:24:18,       854.4200,       212.3726,       210.7692,       211.0960,       217.9600
1211826260.0,2008-05-26T18:24:20,       854.3658,       211.4624,       210.7392,       211.1259,       217.9700
1211826262.0,2008-05-26T18:24:22,       854.4113,       211.3324,       211.3787,       211.2559,       217.9700
1211826264.0,2008-05-26T18:24:24,       854.3972,       211.8325,       211.7484,       211.4558,       217.9800
1211826266.0,2008-05-26T18:24:26,       854.4379,       210.7623,       210.2596,       210.4843,       217.9800
1211826268.0,2008-05-26T18:24:28,       854.4223,       210.5723,       210.3995,       209.6548,       217.9900
1211826270.0,2008-05-26T18:24:30,       854.4145,       210.4423,       209.9199,       210.3643,       218.0000
1211826272.0,2008-05-26T18:24:32,       854.4327,       211.1224,       210.5893,       211.0760,       218.0000
1211826274.0,2008-05-26T18:24:34,       854.4499,       210.9524,       210.6093,       210.7761,       218.0000
1211826276.0,2008-05-26T18:24:36,       854.4485,       210.3023,       210.1997,       210.5343,       218.0100
1211826278.0,2008-05-26T18:24:38,       854.4217,       211.3824,       210.7792,       210.8061,       218.0200
1211826280.0,2008-05-26T18:24:40,       854.4159,       214.6229,       211.9782,       211.8056,       218.0300
1211826282.0,2008-05-26T18:24:42,       854.4448,       213.4228,       213.1075,       213.5250,       218.0400
1211826284.0,2008-05-26T18:24:44,       854.4134,       216.2733,       214.4087,       213.0052,       218.0400
1211826286.0,2008-05-26T18:24:46,       854.4132,       216.1732,       213.2474,       211.8056,       218.0400
1211826288.0,2008-05-26T18:24:48,       854.4529,       215.1931,       213.1674,       212.0355,       218.0400
1211826290.0,2008-05-26T18:24:50,       854.4117,       216.0232,       215.2083,       213.1651,       218.0600
1211826292.0,2008-05-26T18:24:52,       854.4012,       214.4229,       214.1088,       215.3266,       218.0600
1211826294.0,2008-05-26T18:24:54,       854.4033,       213.2427,       213.5672,       214.9066,       218.0700
1211826296.0,2008-05-26T18:24:56,       854.4337,       210.3623,       210.5094,       210.8661,       218.0700
1211826298.0,2008-05-26T18:24:58,       854.3976,       209.7222,       209.4304,       209.5948,       218.0900
1211826300.0,2008-05-26T18:25:00,       854.3848,       210.0522,       209.8899,       210.1844,       218.0900
1211826302.0,2008-05-26T18:25:02,       854.4469,       210.9924,       211.4386,       211.7357,       218.1000
1211826304.0,2008-05-26T18:25:04,       854.4492,       212.2025,       212.5678,       212.9252,       218.1100
1211826306.0,2008-05-26T18:25:06,       854.4276,       214.5730,       213.4473,       212.7253,       218.1100
1211826308.0,2008-05-26T18:25:08,       854.4587,       210.9424,       210.6693,       210.6262,       218.1000
1211826310.0,2008-05-26T18:25:10,       854.4531,       211.4424,       211.0789,       210.8761,       218.1300
1211826312.0,2008-05-26T18:25:12,       854.4712,       211.3924,       210.4894,       210.7361,       218.1300
1211826314.0,2008-05-26T18:25:14,       854.4782,       211.4624,       210.6792,       210.6562,       218.1400
1211826316.0,2008-05-26T18:25:16,       854.4388,       210.7323,       210.4694,       210.7162,       218.1300
1211826318.0,2008-05-26T18:25:18,       854.4477,       210.6423,       210.6493,       210.8461,       218.1400
1211826320.0,2008-05-26T18:25:20,       854.4810,       211.5025,       211.2987,       211.4858,       218.1600
1211826322.0,2008-05-26T18:25:22,       854.4407,       212.4926,       211.8883,       211.2859,       218.1600
1211826324.0,2008-05-26T18:25:24,       854.4257,       210.2823,       209.7001,       210.4343,       218.1600
1211826326.0,2008-05-26T18:25:26,       854.4509,       210.9724,       210.6892,       210.7961,       218.1700
1211826328.0,2008-05-26T18:25:28,       854.4905,       211.7925,       211.5186,       211.5158,       218.1900
1211826330.0,2008-05-26T18:25:30,       854.4657,       212.0725,       211.8283,       211.3458,       218.1900
1211826332.0,2008-05-26T18:25:32,       854.4702,       210.2323,       209.9998,       210.4443,       218.1900
1211826334.0,2008-05-26T18:25:34,       854.4544,       210.4823,       209.9599,       210.0445,       218.2000
1211826336.0,2008-05-26T18:25:36,       854.4225,       211.3524,       210.6493,       210.1345,       218.2000
1211826338.0,2008-05-26T18:25:38,       854.4854,       210.1523,       209.6801,       210.0145,       218.2000
1211826340.0,2008-05-26T18:25:40,       854.4521,       208.9121,       208.4314,       208.7453,       218.2100
1211826342.0,2008-05-26T18:25:42,       854.4845,       209.1921,       208.7910,       209.0551,       218.2200
1211826344.0,2008-05-26T18:25:44,       854.4643,       209.8322,       209.2805,       209.3250,       218.2200
1211826346.0,2008-05-26T18:25:46,       854.5006,       210.1523,       210.0198,       209.9146,       218.2300
1211826348.0,2008-05-26T18:25:48,       854.4977,       211.7825,       211.3687,       210.3444,       218.2300
1211826350.0,2008-05-26T18:25:50,       854.5047,       211.5025,       209.6302,       208.9352,       218.2400
1211826352.0,2008-05-26T18:25:52,       854.4889,       209.5222,       208.6811,       208.6054,       218.2500
1211826354.0,2008-05-26T18:25:54,       854.4625,       208.7820,       208.2615,       208.4755,       218.2600
1211826356.0,2008-05-26T18:25:56,       854.5083,       208.5720,       208.5113,       208.5654,       218.2600
1211826358.0,2008-05-26T18:25:58,       854.4929,       209.5622,       209.0008,       209.0251,       218.2800
1211826360.0,2008-05-26T18:26:00,       854.5029,       209.5422,       209.0208,       209.1750,       218.2700
1211826362.0,2008-05-26T18:26:02,       854.5084,       209.8122,       209.6402,       209.7847,       218.2800
1211826364.0,2008-05-26T18:26:04,       854.4831,       210.9924,       210.7692,       210.5043,       218.2800
1211826366.0,2008-05-26T18:26:06,       854.5032,       212.5326,       212.1081,       211.3559,       218.2900
1211826368.0,2008-05-26T18:26:08,       854.5185,       210.0522,       209.3405,       209.4749,       218.3000
1211826370.0,2008-05-26T18:26:10,       854.5247,       208.8021,       208.5413,       209.0151,       218.3100
1211826372.0,2008-05-26T18:26:12,       854.5099,       209.1421,       208.8409,       208.9952,       218.3200
1211826374.0,2008-05-26T18:26:14,       854.5268,       209.2421,       208.5712,       209.1551,       218.3200
1211826376.0,2008-05-26T18:26:16,       854.5545,       209.2321,       208.7510,       209.3449,       218.3300
1211826378.0,2008-05-26T18:26:18,       854.5106,       209.5822,       209.0607,       209.3150,       218.3300
1211826380.0,2008-05-26T18:26:20,       854.5465,       209.4021,       209.0407,       209.5049,       218.3300
1211826382.0,2008-05-26T18:26:22,       854.5218,       210.3123,       210.1597,       210.4243,       218.3500
1211826384.0,2008-05-26T18:26:24,       854.5396,       211.0724,       209.9998,       210.0045,       218.3500
1211826386.0,2008-05-26T18:26:26,       854.5618,       210.1823,       210.2696,       209.0251,       218.3600
1211826388.0,2008-05-26T18:26:28,       854.5084,       209.6822,       209.4504,       209.4249,       218.3600
1211826390.0,2008-05-26T18:26:30,       854.5550,       209.2821,       209.5303,       208.7353,       218.3600
1211826392.0,2008-05-26T18:26:32,       854.5088,       209.7922,       209.7401,       209.4349,       218.3700
1211826394.0,2008-05-26T18:26:34,       854.5570,       209.4021,       209.0307,       208.6454,       218.3800
1211826396.0,2008-05-26T18:26:36,       854.5501,       209.4821,       209.0008,       208.6853,       218.3800
1211826398.0,2008-05-26T18:26:38,       854.5404,       208.5220,       208.8110,       208.4155,       218.4000
1211826400.0,2008-05-26T18:26:40,       854.5433,       208.5420,       208.5113,       208.7253,       218.3900
1211826402.0,2008-05-26T18:26:42,       854.5494,       209.1021,       209.0008,       209.5248,       218.4100
1211826404.0,2008-05-26T18:26:44,       854.5410,       209.2221,       208.7810,       209.0851,       218.4100
1211826406.0,2008-05-26T18:26:46,       854.5432,       209.4722,       208.5512,       208.5155,       218.4200
1211826408.0,2008-05-26T18:26:48,       854.5650,       209.2121,       208.5013,       208.4055,       218.4200
1211826410.0,2008-05-26T18:26:50,       854.5769,       208.6420,       208.5013,       209.2350,       218.4300
1211826412.0,2008-05-26T18:26:52,       854.5481,       209.4922,       209.2406,       209.3549,       218.4300
1211826414.0,2008-05-26T18:26:54,       854.5998,       209.6422,       209.4903,       209.3250,       218.4400
1211826416.0,2008-05-26T18:26:56,       854.5862,       210.3823,       210.2696,       209.9146,       218.4500
1211826418.0,2008-05-26T18:26:58,       854.5871,       209.9722,       209.0807,       208.9452,       218.4600
1211826420.0,2008-05-26T18:27:00,       854.6357,       208.9021,       208.3415,       208.3356,       218.4500
1211826422.0,2008-05-26T18:27:02,       854.6021,       208.1019,       207.8220,       207.9858,       218.4700
1211826424.0,2008-05-26T18:27:04,       854.5631,       208.0619,       207.9219,       208.0458,       218.4700
1211826426.0,2008-05-26T18:27:06,       854.5823,       208.2220,       207.8819,       208.1457,       218.4800
1211826428.0,2008-05-26T18:27:08,       854.6155,       207.9319,       207.9019,       208.2057,       218.4900
1211826430.0,2008-05-26T18:27:10,       854.5889,       208.0319,       207.9818,       208.2157,       218.4900
1211826432.0,2008-05-26T18:27:12,       854.5677,       208.0919,       208.0118,       208.2556,       218.5000
1211826434.0,2008-05-26T18:27:14,       854.6011,       208.1920,       208.1017,       208.2556,       218.5000
1211826436.0,2008-05-26T18:27:16,       854.6096,       208.2720,       208.1417,       208.3156,       218.5100
1211826438.0,2008-05-26T18:27:18,       854.6160,       208.1520,       208.0917,       208.3256,       218.5200
1211826440.0,2008-05-26T18:27:20,       854.6184,       208.1520,       208.1217,       208.3356,       218.5200
1211826442.0,2008-05-26T18:27:22,       854.6098,       208.9621,       208.8110,       208.6454,       218.5300
1211826444.0,2008-05-26T18:27:24,       854.6063,       209.8422,       209.2805,       208.3856,       218.5400
1211826446.0,2008-05-26T18:27:26,       854.6016,       208.6521,       208.6911,       209.1251,       218.5400
1211826448.0,2008-05-26T18:27:28,       854.6416,       209.4222,       208.9708,       208.7953,       218.5500
1211826450.0,2008-05-26T18:27:30,       854.6183,       209.5022,       209.3205,       209.2150,       218.5700
1211826452.0,2008-05-26T18:27:32,       854.6335,       209.1521,       208.9708,       209.4349,       218.5800
1211826454.0,2008-05-26T18:27:34,       854.6507,       208.8121,       208.9308,       209.6548,       218.5600
1211826456.0,2008-05-26T18:27:36,       854.6017,       209.4122,       209.4404,       210.0545,       218.5800
1211826458.0,2008-05-26T18:27:38,       854.6081,       209.5922,       208.9808,       209.6448,       218.5900
1211826460.0,2008-05-26T18:27:40,       854.6617,       209.1821,       209.0707,       209.2050,       218.6000
1211826462.0,2008-05-26T18:27:42,       854.6597,       209.1021,       208.6811,       209.0951,       218.6000
1211826464.0,2008-05-26T18:27:44,       854.6420,       209.2221,       208.9109,       208.8453,       218.6100
1211826466.0,2008-05-26T18:27:46,       854.6551,       209.6622,       209.0407,       209.1551,       218.6100
1211826468.0,2008-05-26T18:27:48,       854.5850,       210.3023,       209.7001,       209.9946,       218.6200
1211826470.0,2008-05-26T18:27:50,       854.6804,       211.3024,       209.7201,       209.8646,       218.6300
1211826472.0,2008-05-26T18:27:52,       854.6698,       210.1923,       209.7601,       209.9446,       218.6300
1211826474.0,2008-05-26T18:27:54,       854.6980,       210.7724,       210.4694,       209.9346,       218.6300
1211826476.0,2008-05-26T18:27:56,       854.6769,       210.7724,       210.3695,       210.6762,       218.6400
1211826478.0,2008-05-26T18:27:58,       854.6771,       210.2023,       210.1497,       210.4943,       218.6400
1211826480.0,2008-05-26T18:28:00,       854.6652,       210.7823,       210.8791,       210.8361,       218.6500
1211826482.0,2008-05-26T18:28:02,       854.6837,       211.0224,       211.3187,       211.5058,       218.6600
1211826484.0,2008-05-26T18:28:04,       854.6840,       210.1523,       209.5403,       210.1545,       218.6700
1211826486.0,2008-05-26T18:28:06,       854.6969,       210.8123,       209.9399,       210.1545,       218.6700
1211826488.0,2008-05-26T18:28:08,       854.6740,       212.2426,       212.0681,       211.6757,       218.6900
1211826490.0,2008-05-26T18:28:10,       854.6329,       211.4224,       211.0989,       212.3454,       218.7000
1211826492.0,2008-05-26T18:28:12,       854.6817,       211.9925,       211.0390,       212.5753,       218.6900
1211826494.0,2008-05-26T18:28:14,       854.6506,       212.0425,       211.2288,       212.0955,       218.7000
1211826496.0,2008-05-26T18:28:16,       854.6652,       211.3224,       211.2787,       211.9556,       218.7100
1211826498.0,2008-05-26T18:28:18,       854.6948,       212.9027,       211.5885,       211.4458,       218.7200
1211826500.0,2008-05-26T18:28:20,       854.6745,       211.3424,       211.0689,       211.6257,       218.7100
1211826502.0,2008-05-26T18:28:22,       854.6725,       211.8425,       211.3087,       212.3254,       218.7200
1211826504.0,2008-05-26T18:28:24,       854.6565,       213.7528,       212.0882,       212.0455,       218.7300
1211826506.0,2008-05-26T18:28:26,       854.7054,       212.6326,       211.3787,       211.2259,       218.7400
1211826508.0,2008-05-26T18:28:28,       854.7015,       213.0527,       211.1588,       211.2559,       218.7500
1211826510.0,2008-05-26T18:28:30,       854.6703,       214.5629,       212.6278,       211.5657,       218.7500
1211826512.0,2008-05-26T18:28:32,       854.6844,       214.0928,       212.2480,       211.3958,       218.7600
1211826514.0,2008-05-26T18:28:34,       854.7135,       211.7325,       210.7292,       210.7761,       218.7600
1211826516.0,2008-05-26T18:28:36,       854.6756,       211.3424,       210.3995,       210.4043,       218.7600
1211826518.0,2008-05-26T18:28:38,       854.6975,       210.6924,       209.9099,       210.2944,       218.7700
1211826520.0,2008-05-26T18:28:40,       854.7051,       210.5423,       209.9299,       210.4843,       218.7800
1211826522.0,2008-05-26T18:28:42,       854.7001,       211.5425,       210.9091,       211.0960,       218.7900
1211826524.0,2008-05-26T18:28:44,       854.6825,       211.3824,       210.7492,       211.0960,       218.8000
1211826526.0,2008-05-26T18:28:46,       854.6644,       214.4829,       211.2388,       211.4458,       218.8000
1211826528.0,2008-05-26T18:28:48,       854.6626,       213.3327,       212.0681,       211.4358,       218.8100
1211826530.0,2008-05-26T18:28:50,       854.6705,       211.7725,       211.2588,       211.4158,       218.8100
1211826532.0,2008-05-26T18:28:52,       854.6985,       211.0124,       210.2596,       210.7961,       218.8100
1211826534.0,2008-05-26T18:28:54,       854.7186,       211.3424,       210.3595,       210.7162,       218.8200
1211826536.0,2008-05-26T18:28:56,       854.6947,       212.7826,       210.7292,       211.0660,       218.8300
1211826538.0,2008-05-26T18:28:58,       854.7084,       212.9727,       211.7684,       211.9156,       218.8400
1211826540.0,2008-05-26T18:29:00,       854.7129,       213.7728,       212.1881,       211.0560,       218.8500
1211826542.0,2008-05-26T18:29:02,       854.7187,       211.4124,       210.8491,       211.3958,       218.8500
1211826544.0,2008-05-26T18:29:04,       854.6748,       212.1725,       210.0498,       209.1750,       218.8600
1211826546.0,2008-05-26T18:29:06,       854.6950,       212.2226,       210.3795,       209.2550,       218.8700
1211826548.0,2008-05-26T18:29:08,       854.6838,       210.3723,       210.0798,       209.9746,       218.8700
1211826550.0,2008-05-26T18:29:10,       854.7323,       210.7424,       210.1797,       210.1945,       218.8800
1211826552.0,2008-05-26T18:29:12,       854.7271,       209.9922,       209.4504,       209.3150,       218.8800
1211826554.0,2008-05-26T18:29:14,       854.7096,       209.4922,       209.0208,       209.2850,       218.8900
1211826556.0,2008-05-26T18:29:16,       854.7068,       209.2421,       208.5512,       208.9052,       218.8900
1211826558.0,2008-05-26T18:29:18,       854.7082,       209.6022,       209.3504,       209.0351,       218.9000
1211826560.0,2008-05-26T18:29:20,       854.7290,       211.4624,       209.8200,       209.6048,       218.9000
1211826562.0,2008-05-26T18:29:22,       854.6992,       210.8324,       210.6792,       210.6462,       218.9100
1211826564.0,2008-05-26T18:29:24,       854.7101,       211.4424,       211.1089,       210.6362,       218.9200
1211826566.0,2008-05-26T18:29:26,       854.6676,       211.2824,       209.5403,       209.0151,       218.9200
1211826568.0,2008-05-26T18:29:28,       854.7318,       209.2321,       208.3714,       208.6154,       218.9200
1211826570.0,2008-05-26T18:29:30,       854.6429,       209.1321,       209.0008,       209.2550,       218.9400
1211826572.0,2008-05-26T18:29:32,       854.7163,       209.7522,       209.1406,       209.4848,       218.9400
1211826574.0,2008-05-26T18:29:34,       854.7113,       210.3523,       210.1397,       209.8546,       218.9500
1211826576.0,2008-05-26T18:29:36,       854.6998,       210.2423,       209.5503,       209.2650,       218.9600
1211826578.0,2008-05-26T18:29:38,       854.7063,       209.6022,       209.1307,       209.1551,       218.9600
1211826580.0,2008-05-26T18:29:40,       854.6890,       210.4223,       209.7501,       209.2850,       218.9600
1211826582.0,2008-05-26T18:29:42,       854.6746,       211.3124,       209.4903,       209.4349,       218.9700
1211826584.0,2008-05-26T18:29:44,       854.7058,       210.1323,       209.3105,       209.4049,       218.9800
1211826586.0,2008-05-26T18:29:46,       854.6648,       209.6722,       209.1606,       209.4149,       218.9900
1211826588.0,2008-05-26T18:29:48,       854.7214,       209.9822,       209.5902,       209.5148,       218.9900
1211826590.0,2008-05-26T18:29:50,       854.7343,       210.4223,       209.8600,       209.9146,       218.9900
1211826592.0,2008-05-26T18:29:52,       854.6729,       210.6524,       209.6801,       210.1145,       219.0000
1211826594.0,2008-05-26T18:29:54,       854.7226,       210.0522,       209.6602,       209.4749,       219.0100
1211826596.0,2008-05-26T18:29:56,       854.7175,       209.8022,       209.3604,       209.8746,       219.0200
1211826598.0,2008-05-26T18:29:58,       854.6688,       210.9424,       210.3195,       210.0845,       219.0300
1211826600.0,2008-05-26T18:30:00,       854.7167,       211.5425,       210.8391,       210.5443,       219.0300
1211826602.0,2008-05-26T18:30:02,       854.7079,       212.1026,       211.0489,       210.4443,       219.0400
1211826604.0,2008-05-26T18:30:04,       854.6599,       212.6526,       211.3387,       211.2059,       219.0400
1211826606.0,2008-05-26T18:30:06,       854.6596,       210.6423,       209.5503,       209.3349,       219.0500
1211826608.0,2008-05-26T18:30:08,       854.6828,       209.0321,       208.7610,       208.8752,       219.0600
1211826610.0,2008-05-26T18:30:10,       854.6648,       209.2221,       209.0208,       209.2150,       219.0700
1211826612.0,2008-05-26T18:30:12,       854.6839,       209.1521,       208.6411,       208.7353,       219.0700
1211826614.0,2008-05-26T18:30:14,       854.6493,       209.1621,       208.2216,       208.7553,       219.0700
1211826616.0,2008-05-26T18:30:16,       854.6636,       208.8521,       208.3514,       208.5155,       219.0800
1211826618.0,2008-05-26T18:30:18,       854.6659,       209.0421,       208.5413,       208.6654,       219.0900
1211826620.0,2008-05-26T18:30:20,       854.6731,       209.1621,       208.2915,       208.5654,       219.0900
1211826622.0,2008-05-26T18:30:22,       854.6741,       209.3421,       208.3215,       208.5954,       219.1000
1211826624.0,2008-05-26T18:30:24,       854.6576,       209.5422,       208.6311,       208.7353,       219.1100
1211826626.0,2008-05-26T18:30:26,       854.6691,       210.6323,       209.1007,       209.3649,       219.1100
1211826628.0,2008-05-26T18:30:28,       854.6387,       211.5825,       209.0907,       209.3949,       219.1200
1211826630.0,2008-05-26T18:30:30,       854.6420,       214.8930,       210.0698,       210.1145,       219.1300
1211826632.0,2008-05-26T18:30:32,       854.6587,       215.2231,       211.8183,       210.5343,       219.1300
1211826634.0,2008-05-26T18:30:34,       854.6390,       216.3333,       214.2687,       212.1155,       219.1400
1211826636.0,2008-05-26T18:30:36,       854.6736,       214.8130,       211.4286,       210.1145,       219.1400
1211826638.0,2008-05-26T18:30:38,       854.6343,       210.8824,       209.8300,       209.7447,       219.1500
1211826640.0,2008-05-26T18:30:40,       854.6057,       209.9222,       209.4903,       209.2450,       219.1600
1211826642.0,2008-05-26T18:30:42,       854.6369,       209.0721,       209.2006,       208.9752,       219.1700
1211826644.0,2008-05-26T18:30:44,       854.6014,       209.0921,       208.8609,       209.1950,       219.1700
1211826646.0,2008-05-26T18:30:46,       854.5970,       209.6422,       209.2705,       209.0751,       219.1700
1211826648.0,2008-05-26T18:30:48,       854.6024,       209.9122,       209.8999,       210.0246,       219.1800
1211826650.0,2008-05-26T18:30:50,       854.6101,       210.4523,       210.1197,       209.8347,       219.1900
1211826652.0,2008-05-26T18:30:52,       854.6222,       211.6525,       210.1797,       210.6142,       219.2000
1211826654.0,2008-05-26T18:30:54,       854.5972,       210.3723,       210.1997,       210.4243,       219.2000
1211826656.0,2008-05-26T18:30:56,       854.6185,       209.5422,       209.2705,       209.8447,       219.2000
1211826658.0,2008-05-26T18:30:58,       854.5886,       209.2921,       208.9209,       210.1645,       219.2100
1211826660.0,2008-05-26T18:31:00,       854.5868,       209.0721,       208.7610,       210.1545,       219.2200
1211826662.0,2008-05-26T18:31:02,       854.5996,       209.5222,       209.5802,       209.8946,       219.2200
1211826664.0,2008-05-26T18:31:04,       854.5693,       209.9222,       209.5703,       209.8246,       219.2300
1211826666.0,2008-05-26T18:31:06,       854.6213,       210.1123,       209.8700,       210.2944,       219.2400
1211826668.0,2008-05-26T18:31:08,       854.5949,       210.9424,       210.6693,       210.2944,       219.2500
1211826670.0,2008-05-26T18:31:10,       854.5483,       210.9224,       210.4694,       210.3643,       219.2500
1211826672.0,2008-05-26T18:31:12,       854.5898,       212.2326,       212.0082,       211.2659,       219.2500
1211826674.0,2008-05-26T18:31:14,       854.5761,       214.3029,       213.4073,       211.7757,       219.2700
1211826676.0,2008-05-26T18:31:16,       854.5946,       213.3127,       212.9076,       212.2654,       219.2800
1211826678.0,2008-05-26T18:31:18,       854.5779,       214.5329,       212.4579,       212.7753,       219.2900
1211826680.0,2008-05-26T18:31:20,       854.5373,       213.5828,       212.8876,       212.6953,       219.2800
1211826682.0,2008-05-26T18:31:22,       854.5543,       213.8428,       213.2973,       213.2151,       219.2900
1211826684.0,2008-05-26T18:31:24,       854.5573,       213.9228,       212.9675,       212.2554,       219.3000
1211826686.0,2008-05-26T18:31:26,       854.5290,       212.6226,       211.2388,       210.8961,       219.3100
1211826688.0,2008-05-26T18:31:28,       854.5619,       213.4328,       211.9283,       211.2659,       219.3100
1211826690.0,2008-05-26T18:31:30,       854.5575,       211.0024,       210.5893,       210.5942,       219.3100
